sentiment,reviews,type_product,aspect,normalized_text,tokenized_text
5,"Tiki giao hàng nhanh. Cuốn này thật sự rất hay, phải có lý do nó mới hot tới như vậy. Có rất nhiều ý tưởng hay và mới về cách thức con người suy nghĩ và phản ứng lại với những vấn đề liên quan đến tiền bạc. Vì con người vô cùng phức tạp về cảm xúc lẫn suy nghĩ nên có rất nhiều điểm về tâm lý trong cuốn sách cho người đọc những góc nhìn lạ mà trước giờ có thể mình chưa nghĩ tới. Sách dành cho những người trưởng thành khi bắt đầu công cuộc cơm áo gạo tiền. Chúc mọi người có thật nhiều điều hay ho sau khi đọc nó Thu gọn",0,"[2, 3, 4]","tiki giao hàng nhanh. cuốn này thật sự rất hay, phải có lý do nó mới hot tới như vậy. có rất nhiều ý tưởng hay và mới về cách thức con người suy nghĩ và phản ứng lại với những vấn đề liên quan đến tiền bạc. vì con người vô cùng phức tạp về cảm xúc lẫn suy nghĩ nên có rất nhiều điểm về tâm lý trong cuốn sách cho người đọc những góc nhìn lạ mà trước giờ có thể mình chưa nghĩ tới. sách dành cho những người trưởng thành khi bắt đầu công cuộc cơm áo gạo tiền. chúc mọi người có thật nhiều điều hay ho sau khi đọc nó","tiki giao hàng nhanh . cuốn này thật_sự rất hay , phải có_lý_do nó mới hot tới như_vậy . có rất nhiều ý_tưởng hay và mới về cách_thức con_người suy_nghĩ và phản_ứng lại với những vấn_đề liên_quan đến tiền_bạc . vì con_người vô_cùng phức_tạp về cảm_xúc lẫn suy_nghĩ nên có rất nhiều điểm về tâm_lý trong cuốn sách cho người đọc những góc nhìn lạ mà trước giờ có_thể mình chưa nghĩ tới . sách dành cho những người trưởng_thành khi bắt_đầu công_cuộc cơm_áo gạo tiền . chúc mọi người có thật nhiều điều hay_ho sau khi đọc nó"
5,Một bài hát mới do MassiveMusic sáng tác đã được sáng tác để bắt đầu mùa giải 2018 19. Bản nhạc này hiện cũng đang được sử dụng tại UEFA Europa Conference League.,0,[2],một bài hát mới do massivemusic sáng tác đã được sáng tác để bắt đầu mùa giải 2018 19. bản nhạc này hiện cũng đang được sử dụng tại uefa europa conference league.,một bài hát mới do massivemusic sáng_tác đã được sáng_tác để bắt_đầu mùa giải 2018 19 . bản_nhạc này hiện cũng đang được sử_dụng tại uefa europa conference league .
5,Hình k liên quan nhưng ĐÂY LÀ CUỐN SÁCH HAY NHẤT NĂM MÌNH ĐỌC ĐC CÁC TƯ DUY RẤT HAY VÀ DỄ HIỂU ĐỌC LÀ ÁP DỤNG ĐC NGAY VÀ GIÚP BẠN TRÁNH KHỎI CÁC SAI LẦM VỀ TƯ DUY KHI ĐẦU TƯ,0,[2],hình không liên quan nhưng đây là cuốn sách hay nhất năm mình đọc được các tư duy rất hay và dễ hiểu đọc là áp dụng được ngay và giúp bạn tránh khỏi các sai lầm về tư duy khi đầu tư,hình không liên_quan nhưng đây là cuốn sách hay nhất năm mình đọc được các tư_duy rất hay và dễ hiểu đọc là áp_dụng được ngay và giúp bạn tránh khỏi các sai_lầm về tư_duy khi đầu_tư
5,"Một cuốn sách đáng mua, vì lý do sau đây Về tiki giao nhanh, trước hẹn tiền ship rẻ sách nhận được mới ken, còn thơm mùi giấy bookcare bọc sách rất đẹp Nội dung sách bìa mềm giấy tốt nội dung rất hay về tiền đọc quyển này xong, bạn sẽ có cách hiểu về tiền sâu sắc hơn. Từ đó giúp bạn biết cách định hướng tài chính của mình trong tương lai Thu gọn",0,"[2, 3, 4]","một cuốn sách đáng mua, vì lý do sau đây về tiki giao nhanh, trước hẹn tiền giao hàng rẻ sách nhận được mới ken, còn thơm mùi giấy bookcare bọc sách rất đẹp nội dung sách bìa mềm giấy tốt nội dung rất hay về tiền đọc quyển này xong, bạn sẽ có cách hiểu về tiền sâu sắc hơn. từ đó giúp bạn biết cách định hướng tài chính của mình trong tương lai","một cuốn sách đáng mua , vì lý_do sau đây về tiki giao nhanh , trước hẹn tiền giao hàng rẻ sách nhận được mới ken , còn thơm mùi giấy bookcare bọc sách rất đẹp nội_dung sách bìa mềm giấy tốt nội_dung rất hay về tiền đọc quyển này xong , bạn sẽ có cách hiểu về tiền sâu_sắc hơn . từ đó giúp bạn biết cách định_hướng tài_chính của mình trong tương_lai"
5,"Tâm lý học về tiền tác giả chia sẻ 19 câu chuyện thú vị về những cách kỳ lạ mà mọi người nghĩ và hành xử về tiền bạc. Nó giúp bạn định hình lại và một lần nữa phải suy nghĩ và đánh giá lại bản thân, cách bạn tìm kiếm, đối sử với tiền bạc có thực sự đúng đắn ? Thu gọn",0,"[2, 3]","tâm lý học về tiền tác giả chia sẻ 19 câu chuyện thú vị về những cách kỳ lạ mà mọi người nghĩ và hành xử về tiền bạc. nó giúp bạn định hình lại và một lần nữa phải suy nghĩ và đánh giá lại bản thân, cách bạn tìm kiếm, đối sử với tiền bạc có thực sự đúng đắn ?","tâm_lý_học về tiền tác_giả chia_sẻ 19 câu_chuyện thú_vị về những cách kỳ_lạ mà mọi người nghĩ và hành xử về tiền_bạc . nó giúp bạn định_hình lại và một lần nữa phải suy_nghĩ và đánh_giá lại bản_thân , cách bạn tìm_kiếm , đối sử với tiền_bạc có thực_sự đúng_đắn ?"
5,"Trước khi mua mình nghĩ cuốn sách này sẽ tiết lộ vài điều thú vị về hành vi con người liên quan đến tiền. Tuy nhiên, sau khi mua, dù mới đọc được vài chương nhưng mình khám phá được khá nhiều điều hay ho. May mắn luôn ẩn chứa phía sau mỗi thành công của những nhà đầu tư Thu gọn",0,"[2, 3]","trước khi mua mình nghĩ cuốn sách này sẽ tiết lộ vài điều thú vị về hành vi con người liên quan đến tiền. tuy nhiên, sau khi mua, dù mới đọc được vài chương nhưng mình khám phá được khá nhiều điều hay ho. may mắn luôn ẩn chứa phía sau mỗi thành công của những nhà đầu tư","trước khi mua mình nghĩ cuốn sách này sẽ tiết_lộ vài điều thú_vị về hành_vi con_người liên_quan đến tiền . tuy_nhiên , sau khi mua , dù mới đọc được vài chương nhưng mình khám_phá được khá nhiều điều hay_ho . may_mắn luôn ẩn_chứa phía sau mỗi thành_công của những nhà đầu_tư"
5,"Một quyển sách cung cấp rất nhiều nội dung mới mẻ với mình về lĩnh vực tài chính tiền tệ xuyên suốt bối cảnh lịch sử của nước Mỹ. Rất đáng đọc lại nhiều lần một phần vì nội dung lôi cuốn, một phần do phần biên dịch mình chưa thực sự hài lòng lắm, nhiều câu dịch xuôi theo cấu trúc câu tiếng Anh nên có phần khó đọc, mình phải đọc lần thứ 2 thậm chí thứ 3 mới hiểu được ý tác giả. Khuyên các bạn nên mua từ lần tái bản sau thì hơn. Thu gọn",0,"[2, 3]","một quyển sách cung cấp rất nhiều nội dung mới mẻ với mình về lĩnh vực tài chính tiền tệ xuyên suốt bối cảnh lịch sử của nước mỹ. rất đáng đọc lại nhiều lần một phần vì nội dung lôi cuốn, một phần do phần biên dịch mình chưa thực sự hài lòng lắm, nhiều câu dịch xuôi theo cấu trúc câu tiếng anh nên có phần khó đọc, mình phải đọc lần thứ 2 thậm chí thứ 3 mới hiểu được ý tác giả. khuyên các bạn nên mua từ lần tái bản sau thì hơn.","một quyển sách cung_cấp rất nhiều nội_dung mới_mẻ với mình về lĩnh_vực tài_chính tiền_tệ xuyên suốt bối_cảnh lịch_sử của nước mỹ . rất đáng đọc lại nhiều lần một phần vì nội_dung lôi_cuốn , một phần do phần biên_dịch mình chưa thực_sự hài_lòng lắm , nhiều câu dịch xuôi theo cấu_trúc câu tiếng anh nên có phần khó đọc , mình phải đọc lần thứ 2 thậm_chí thứ 3 mới hiểu được ý tác_giả . khuyên các bạn nên mua từ lần tái_bản sau thì hơn ."
5,"Một cuốn sách quá tuyệt vời mà bản thân cực kỳ tâm đắc, đọc mà cứ bị cuốn. Quan điểm và góc nhìn của tác giả thực sự quá thuyết phục đáng để đọc và chiêm nghiệm, nó đúng đôi khi với thứ trong cs không chỉ đơn giản về tài chính. Đơn giản dễ đọc dễ hiểu dễ tiếp cận, high recommend Thu gọn",0,[2],"một cuốn sách quá tuyệt vời mà bản thân cực kỳ tâm đắc, đọc mà cứ bị cuốn. quan điểm và góc nhìn của tác giả thực sự quá thuyết phục đáng để đọc và chiêm nghiệm, nó đúng đôi khi với thứ trong chất liệu không chỉ đơn giản về tài chính. đơn giản dễ đọc dễ hiểu dễ tiếp cận, high recommend","một cuốn sách quá tuyệt_vời mà bản_thân cực_kỳ tâm_đắc , đọc mà cứ bị cuốn . quan_điểm và góc nhìn của tác_giả thực_sự quá thuyết_phục đáng để đọc và chiêm_nghiệm , nó đúng đôi_khi với thứ trong chất_liệu không chỉ đơn_giản về tài_chính . đơn_giản dễ đọc dễ hiểu dễ tiếp_cận , high recommend"
5,"Sản phẩm có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh. P s Không có thời gian chụp hình nên mình lấy đỡ hình trên mạng up",0,"[2, 3, 4]","sản phẩm có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh. p s không có thời gian chụp hình nên mình lấy đỡ hình trên mạng up","sản_phẩm có chất_lượng đúng như mô_tả , đóng_gói chắc_chắn , rất đáng tiền , giao hàng nhanh . p s không có thời_gian chụp hình nên mình lấy đỡ hình trên mạng up"
5,"Mình không có nền tảng về ngành tài chính, những cuốn sách về làm giàu kinh tế thành công rất khó đọc đối với mình. Cuốn này thì ko đưa ra 1 công thức chung nào cả mà chủ yếu vạch ra cái nhìn rất hay về cách quản lý tiền bạc và cách tư duy về tiền như thế nào để mọi người có cái nhìn đúng và tích cực hơn, đến nỗi mình phải lấy giấy bút note lại một số nội dung. Phải nói là qua cuốn sách này, mình nhìn nhận thông suốt hơn ko những về tiền mà còn những vấn đề khác trong cuộc sống, mình tìm ra câu trả lời cho một vài vấn đề của mình. Mình nghĩ cuốn này nên đọc trước bất kỳ cuốn sách nào về làm giàu kinh doanh thành công, nhất là đối với người như mình. Điểm trừ là có một số chỗ trong sách dịch chưa mượt lắm, đọc TV mà ko hiểu TV và 1 số trang sắp rơi ra nhưng vẫn recommend nên đọc nha Thu gọn",0,"[2, 3]","mình không có nền tảng về ngành tài chính, những cuốn sách về làm giàu kinh tế thành công rất khó đọc đối với mình. cuốn này thì không đưa ra 1 công thức chung nào cả mà chủ yếu vạch ra cái nhìn rất hay về cách quản lý tiền bạc và cách tư duy về tiền như thế nào để mọi người có cái nhìn đúng và tích cực hơn, đến nỗi mình phải lấy giấy bút note lại một số nội dung. phải nói là qua cuốn sách này, mình nhìn nhận thông suốt hơn không những về tiền mà còn những vấn đề khác trong cuộc sống, mình tìm ra câu trả lời cho một vài vấn đề của mình. mình nghĩ cuốn này nên đọc trước bất kỳ cuốn sách nào về làm giàu kinh doanh thành công, nhất là đối với người như mình. điểm trừ là có một số chỗ trong sách dịch chưa mượt lắm, đọc tv mà không hiểu tv và 1 số trang sắp rơi ra nhưng vẫn recommend nên đọc nha","mình không có nền_tảng về ngành tài_chính , những cuốn sách về làm_giàu kinh_tế thành_công rất khó đọc đối_với mình . cuốn này thì không đưa ra 1 công_thức chung nào cả mà chủ_yếu vạch ra cái nhìn rất hay về cách quản_lý tiền_bạc và cách tư_duy về tiền như thế_nào để mọi người có cái nhìn đúng và tích_cực hơn , đến_nỗi mình phải lấy giấy bút note lại một_số nội_dung . phải nói là qua cuốn sách này , mình nhìn_nhận thông_suốt hơn không_những về tiền mà còn những vấn_đề khác trong cuộc_sống , mình tìm ra câu trả_lời cho một_vài vấn_đề của mình . mình nghĩ cuốn này nên đọc trước bất_kỳ cuốn sách nào về làm_giàu kinh_doanh thành_công , nhất_là đối_với người như mình . điểm trừ là có một_số chỗ trong sách dịch chưa mượt lắm , đọc tv mà không hiểu tv và 1 số trang sắp rơi ra nhưng vẫn recommend nên đọc nha"
5,"Tiki giao hàng rất nhanh và đóng gói kỹ càng, cẩn thận. Sách đẹp và thơm mùi mới.",0,"[2, 4]","tiki giao hàng rất nhanh và đóng gói kỹ càng, cẩn thận. sách đẹp và thơm mùi mới.","tiki giao hàng rất nhanh và đóng_gói kỹ_càng , cẩn_thận . sách đẹp và thơm mùi mới ."
5,"Sách cực kỳ hay, liệt kê ra rất nhiều hiệu ứng tâm lý, những sự thật về góc nhìn của con người về tài sản, sự may rủi và các con số tỷ lệ",0,[2],"sách cực kỳ hay, liệt kê ra rất nhiều hiệu ứng tâm lý, những sự thật về góc nhìn của con người về tài sản, sự may rủi và các con số tỷ lệ","sách cực_kỳ hay , liệt_kê ra rất nhiều hiệu_ứng tâm_lý , những sự_thật về góc nhìn của con_người về tài_sản , sự may_rủi và các con_số tỷ_lệ"
5,"mình chưa đọc nma thật sự mình thấy nó rất rất đáng tiền luôn mn ạ. đây là lần đầu mình mua hàng ở tiki và cực kì cực kì ấn tượng với cách phục vụ khách hàng luôn á mn. mình săn sale và dùng cả mã giảm giá cho ng mới nên chỉ có 84k thôi mà đc cả 2 quyển dày cộp luôn. thật sự mình ko nghĩ nó sẽ chất lượng như thế luôn á vì cái quyển mình đc tặng giá gốc của nó là 169k bán rẻ nhất cg phải hơn 100k mà mình mua có 1 quyển mà đc tặng thêm 1 quyển ntn là quá chất lượng luôn. mình còn là hsinh nên lúc chị shipper gọi là mình đang đi học ko nghe máy đc, lúc mình về r gọi cho chị, chị bảo 13h30 tới và đấy cg là h mình phải đi học luôn. mình cứ tưởng chị ý nói thế thì chắc phải hơn 13h30 mới giao nma ko 333 chị ý đúng 13h20 gọi cho mình mà chị ý còn phải ra đứng ở dưới chung cư đợi mình và đã lấy luôn hàng ra rồi xong lại còn cầm đợi mình để đưa nhanh cho mình vì trg đt mình nói mình phải đi học. thật sự là iu chị shipper gấc nhìu lun uwu Thu gọn",0,"[1, 2, 3, 4]","mình chưa đọc nma thật sự mình thấy nó rất rất đáng tiền luôn mọi người ạ. đây là lần đầu mình mua hàng ở tiki và cực kì cực kì ấn tượng với cách phục vụ khách hàng luôn á mn. mình săn sale và dùng cả mã giảm giá cho ng mới nên chỉ có 84k thôi mà được cả 2 quyển dày cộp luôn. thật sự mình không nghĩ nó sẽ chất lượng như thế luôn á vì cái quyển mình được tặng giá gốc của nó là 169k bán rẻ nhất cg phải hơn 100k mà mình mua có 1 quyển mà được tặng thêm 1 quyển như thế nào là quá chất lượng luôn. mình còn là hsinh nên lúc chị người giao hàng gọi là mình đang đi học không nghe máy đc, lúc mình về rồi gọi cho chị, chị bảo 13h30 tới và đấy cg là giờ mình phải đi học luôn. mình cứ tưởng chị ý nói thế thì chắc phải hơn 13h30 mới giao nma không 33 chị ý đúng 13h20 gọi cho mình mà chị ý còn phải ra đứng ở dưới chung cư đợi mình và đã lấy luôn hàng ra rồi xong lại còn cầm đợi mình để đưa nhanh cho mình vì trg điện thoại mình nói mình phải đi học. thật sự là iu chị người giao hàng gấc nhìu luôn uwu","mình chưa đọc nma thật_sự mình thấy nó rất rất đáng tiền luôn mọi người ạ . đây là lần đầu mình mua hàng ở tiki và cực_kì cực_kì ấn_tượng với cách phục_vụ khách_hàng luôn á mn . mình săn sale và dùng cả mã giảm_giá cho ng mới nên chỉ có 84k thôi mà được cả 2 quyển dày_cộp luôn . thật_sự mình không nghĩ nó sẽ chất_lượng như thế luôn á vì cái quyển mình được tặng giá gốc của nó là 169k bán rẻ nhất cg phải hơn 100k mà mình mua có 1 quyển mà được tặng thêm 1 quyển như thế_nào là quá chất_lượng luôn . mình còn là hsinh nên lúc chị người giao hàng gọi là mình đang đi học không nghe máy đc , lúc mình về rồi gọi cho chị , chị bảo 13h30 tới và đấy cg là giờ mình phải đi học luôn . mình cứ tưởng chị ý nói thế_thì chắc phải hơn 13h30 mới giao nma không 33 chị ý đúng 13h20 gọi cho mình mà chị ý còn phải ra đứng ở dưới chung_cư đợi mình và đã lấy luôn hàng ra rồi xong lại còn cầm đợi mình để đưa nhanh cho mình vì trg điện_thoại mình nói mình phải đi học . thật_sự là iu chị người giao hàng gấc nhìu luôn uwu"
